arm,k,question_id,type,metric,value
lucene,50,ExplainabilityForce::a::9,pr,bleu,0.0028549219317562406
lucene,50,ExplainabilityForce::a::9,pr,chrf,0.12288378039773037
lucene,50,ExplainabilityForce::a::9,pr,string_presence,0.0
lucene,50,ExplainabilityForce::a::9,pr,exact_match,0.0
lucene,50,FeedbackForce::a::7,content,context_precision_id,0.0
lucene,50,FeedbackForce::a::7,content,context_recall_id,0.0
lucene,50,ExplainabilityForce::a::9,pr,rouge,0.02531645569620253
lucene,50,FeedbackForce::a::7,content,string_similarity,0.1736694677871149
lucene,50,FeedbackForce::a::7,content,bleu,0.010367383681340681
lucene,50,FeedbackForce::a::7,content,rouge,0.09900990099009903
lucene,50,FeedbackForce::a::7,content,chrf,0.2353032084875626
lucene,50,FeedbackForce::a::7,content,exact_match,0.0
lucene,50,FeedbackForce::a::7,content,string_presence,0.0
lucene,50,FeedbackForce::a::7,content,context_precision_nonllm,0.0
lucene,50,FeedbackForce::a::7,content,context_recall_nonllm,0.0
lucene,50,FlowForce::a::13,content,context_recall_id,0.07407407407407407
lucene,50,ExplainabilityForce::a::9,pr,context_recall_nonllm,0.04081632653061224
lucene,50,FlowForce::a::13,content,context_precision_id,0.04
lucene,50,FlowForce::a::13,content,rouge,0.1297297297297297
lucene,50,FlowForce::a::13,content,chrf,0.3505986505283799
lucene,50,FlowForce::a::13,content,bleu,0.005970442224897621
lucene,50,FlowForce::a::13,content,string_similarity,0.20939734422880485
lucene,50,ForecastForce::a::26,content,context_precision_id,0.02
lucene,50,ExplainabilityForce::a::9,pr,context_precision_nonllm,0.42708333332265624
lucene,50,ForecastForce::a::26,content,context_recall_id,0.04
lucene,50,FlowForce::a::13,content,exact_match,0.0
lucene,50,FlowForce::a::13,content,string_presence,0.0
lucene,50,FlowForce::a::13,content,context_precision_nonllm,0.03194444444284722
lucene,50,FlowForce::a::13,content,context_recall_nonllm,0.07407407407407407
lucene,50,ForecastForce::a::26,content,context_precision_nonllm,0.22619047617916663
lucene,50,ForecastForce::a::26,content,bleu,0.0030879497565970086
lucene,50,ForecastForce::a::26,content,string_similarity,0.05069930069930073
lucene,50,ForecastForce::a::26,content,exact_match,0.0
lucene,50,ForecastForce::a::26,content,rouge,0.0
lucene,50,ForecastForce::a::26,content,context_recall_nonllm,0.04
lucene,50,ForecastForce::a::26,content,chrf,0.07127376006287846
lucene,50,ForecastForce::a::26,content,string_presence,0.0
lucene,50,InsightForce::a::7,content,context_recall_id,0.025
lucene,50,InsightForce::a::7,content,bleu,0.13202108235884172
lucene,50,InsightForce::a::7,content,context_precision_id,0.02
lucene,50,InsightForce::a::7,content,string_similarity,0.16697247706422014
lucene,50,KnowledgeForce::a::15,content,context_precision_id,0.26
lucene,50,InsightForce::a::7,content,chrf,0.3609038067236602
lucene,50,InsightForce::a::7,content,string_presence,0.0
lucene,50,InsightForce::a::7,content,exact_match,0.0
lucene,50,InsightForce::a::7,content,rouge,0.1967213114754098
lucene,50,KnowledgeForce::a::15,content,string_similarity,0.17329737019554958
lucene,50,KnowledgeForce::a::15,content,context_recall_id,0.18309859154929578
lucene,50,KnowledgeForce::a::15,content,bleu,0.01434856185430745
lucene,50,InsightForce::a::7,content,context_recall_nonllm,0.025
lucene,50,KnowledgeForce::a::15,content,chrf,0.3314694682404674
lucene,50,KnowledgeForce::a::15,content,rouge,0.23754789272030652
lucene,50,InsightForce::a::7,content,context_precision_nonllm,0.03225806451290322
lucene,50,KnowledgeForce::a::15,content,string_presence,0.0
lucene,50,LeadForce::a::20,pr,context_precision_id,0.04
lucene,50,KnowledgeForce::a::15,content,exact_match,0.0
lucene,50,LeadForce::a::20,pr,context_recall_id,0.14285714285714285
lucene,50,LeadForce::a::20,pr,bleu,0.008321783954793126
lucene,50,KnowledgeForce::a::15,content,context_recall_nonllm,0.18309859154929578
lucene,50,LeadForce::a::20,pr,chrf,0.24379374573286947
lucene,50,LeadForce::a::20,pr,rouge,0.10619469026548672
lucene,50,LeadForce::a::20,pr,string_similarity,0.05643994211287984
lucene,50,LeadForce::a::20,pr,exact_match,0.0
lucene,50,LeadForce::a::20,pr,string_presence,0.0
lucene,50,MonitorForce::a::18,content,context_precision_id,0.1
lucene,50,LeadForce::a::20,pr,context_precision_nonllm,0.09126984126527778
lucene,50,MonitorForce::a::18,content,context_recall_nonllm,0.35714285714285715
lucene,50,MonitorForce::a::18,content,context_precision_nonllm,0.4022141146946561
lucene,50,MonitorForce::a::18,content,bleu,0.0
lucene,50,LeadForce::a::20,pr,context_recall_nonllm,0.14285714285714285
lucene,50,MonitorForce::a::18,content,string_similarity,0.07954545454545459
lucene,50,MonitorForce::a::18,content,context_recall_id,0.35714285714285715
lucene,50,MonitorForce::a::18,content,rouge,0.07017543859649124
lucene,50,KnowledgeForce::a::15,content,context_precision_nonllm,0.4172533830504689
lucene,50,MonitorForce::a::18,content,chrf,0.12368928116721971
lucene,50,MonitorForce::a::18,content,string_presence,0.0
lucene,50,MonitorForce::a::18,content,exact_match,0.0
lucene,50,PersonalizeForce::a::34,pr,context_precision_id,0.08
lucene,50,PersonalizeForce::a::34,pr,context_recall_id,0.0975609756097561
lucene,50,PersonalizeForce::a::34,pr,string_similarity,0.10285714285714287
lucene,50,PersonalizeForce::a::34,pr,bleu,0.0
lucene,50,PersonalizeForce::a::34,pr,chrf,0.16304427132139707
lucene,50,PersonalizeForce::a::34,pr,rouge,0.033057851239669415
lucene,50,PitchForce::a::27,person,context_precision_id,0.08
lucene,50,PersonalizeForce::a::34,pr,exact_match,0.0
lucene,50,PersonalizeForce::a::34,pr,string_presence,0.0
lucene,50,PitchForce::a::27,person,context_recall_id,0.07692307692307693
lucene,50,PersonalizeForce::a::34,pr,context_precision_nonllm,0.5116447450731094
lucene,50,PersonalizeForce::a::34,pr,context_recall_nonllm,0.0975609756097561
lucene,50,PitchForce::a::27,person,string_similarity,0.07942238267148016
lucene,50,PitchForce::a::27,person,rouge,0.15
lucene,50,PitchForce::a::27,person,bleu,0.03895172954113247
lucene,50,PitchForce::a::27,person,chrf,0.17016014412205874
lucene,50,PitchForce::a::27,person,exact_match,0.0
lucene,50,ProposalForce::a::20,content,context_recall_id,0.04
lucene,50,PitchForce::a::27,person,string_presence,0.0
lucene,50,ProposalForce::a::20,content,string_similarity,0.10962821734985706
lucene,50,ProposalForce::a::20,content,bleu,0.0031485917712703515
lucene,50,ProposalForce::a::20,content,context_precision_id,0.02
lucene,50,PitchForce::a::27,person,context_recall_nonllm,0.07692307692307693
lucene,50,ProposalForce::a::20,content,context_recall_nonllm,0.04
lucene,50,ProposalForce::a::20,content,rouge,0.06382978723404255
lucene,50,PitchForce::a::27,person,context_precision_nonllm,0.3595695970606078
lucene,50,ProposalForce::a::20,content,chrf,0.1645033662274545
lucene,50,ProposalForce::a::20,content,string_presence,0.0
lucene,50,ProposalForce::a::20,content,context_precision_nonllm,0.11111111109999999
lucene,50,ProposalForce::a::20,content,exact_match,0.0
lucene,50,SentimentForce::a::27,content,context_precision_id,0.02
lucene,50,SentimentForce::a::27,content,context_recall_id,0.04
lucene,50,SentimentForce::a::27,content,chrf,0.07364245910959494
lucene,50,SentimentForce::a::27,content,string_similarity,0.048034934497816595
lucene,50,SentimentForce::a::27,content,bleu,0.01123099644603982
lucene,50,SentimentForce::a::27,content,rouge,0.015267175572519083
lucene,50,SentimentForce::a::27,content,context_precision_nonllm,0.07142857142142857
lucene,50,SentimentForce::a::27,content,context_recall_nonllm,0.04
lucene,50,SentimentForce::a::27,content,exact_match,0.0
lucene,50,SummarizeForce::a::24,content,context_precision_id,0.04
lucene,50,SummarizeForce::a::24,content,context_recall_id,0.16666666666666666
lucene,50,SentimentForce::a::27,content,string_presence,0.0
lucene,50,SummarizeForce::a::24,content,context_precision_nonllm,0.6359375472954024
lucene,50,SummarizeForce::a::24,content,bleu,0.0
lucene,50,SummarizeForce::a::24,content,context_recall_nonllm,0.16666666666666666
lucene,50,SummarizeForce::a::24,content,string_similarity,0.04664179104477617
lucene,50,SummarizeForce::a::24,content,exact_match,0.0
lucene,50,SummarizeForce::a::24,content,chrf,0.07409321256788909
lucene,50,SummarizeForce::a::24,content,rouge,0.0
lucene,50,SummarizeForce::a::24,content,string_presence,0.0
lucene,50,CollaborateForce::a::31,content,bleu,0.013787300115244054
lucene,50,CollaborateForce::a::31,content,context_recall_id,0.07142857142857142
lucene,50,CollaborateForce::a::31,content,chrf,0.19934959230278435
lucene,50,CollaborateForce::a::31,content,rouge,0.047619047619047616
lucene,50,CollaborateForce::a::31,content,context_precision_id,0.02
lucene,50,CollaborateForce::a::31,content,string_similarity,0.16766467065868262
lucene,50,CollaborateForce::a::31,content,context_precision_nonllm,0.4825521700473445
lucene,50,CollaborateForce::a::31,content,context_recall_nonllm,0.07142857142857142
lucene,50,CollaborateForce::a::31,content,exact_match,0.0
lucene,50,ConnectForce::a::15,content,context_precision_id,0.04
lucene,50,CollaborateForce::a::31,content,string_presence,0.0
lucene,50,ConnectForce::a::15,content,context_recall_id,0.14285714285714285
lucene,50,ConnectForce::a::15,content,rouge,0.019047619047619046
lucene,50,ConnectForce::a::15,content,chrf,0.08414365891503423
lucene,50,ConnectForce::a::15,content,bleu,0.0
lucene,50,ConnectForce::a::15,content,context_precision_nonllm,0.6485380116829357
lucene,50,ConnectForce::a::15,content,context_recall_nonllm,0.14285714285714285
lucene,50,ConnectForce::a::15,content,exact_match,0.0
lucene,50,ConnectForce::a::15,content,string_similarity,0.04166666666666663
lucene,50,ConnectForce::a::15,content,string_presence,0.0
lucene,50,ContentForce::a::17,content,context_recall_id,0.14285714285714285
lucene,50,ContentForce::a::17,content,context_precision_id,0.04
lucene,50,ContentForce::a::17,content,chrf,0.13681475144239497
lucene,50,ContentForce::a::17,content,string_similarity,0.09523809523809523
lucene,50,ContentForce::a::17,content,context_recall_nonllm,0.14285714285714285
lucene,50,ContentForce::a::17,content,context_precision_nonllm,0.3993350834012533
lucene,50,ContentForce::a::17,content,string_presence,0.0
lucene,50,ContentForce::a::17,content,exact_match,0.0
lucene,50,EdgeForce::a::14,content,context_precision_id,0.02
lucene,50,ContentForce::a::17,content,rouge,0.061224489795918366
lucene,50,ContentForce::a::17,content,bleu,0.026440681349450875
lucene,50,EdgeForce::a::14,content,context_recall_id,0.02127659574468085
lucene,50,EdgeForce::a::14,content,string_similarity,0.239612188365651
lucene,50,EdgeForce::a::14,content,bleu,0.026490479923536404
lucene,50,EdgeForce::a::14,content,rouge,0.196078431372549
lucene,50,EdgeForce::a::14,content,chrf,0.36226921432115816
lucene,50,ExplainabilityForce::a::11,pr,context_precision_id,0.12
lucene,50,EdgeForce::a::14,content,exact_match,0.0
lucene,50,ExplainabilityForce::a::11,pr,context_recall_id,0.23076923076923078
lucene,50,EdgeForce::a::14,content,string_presence,0.0
lucene,50,ExplainabilityForce::a::11,pr,string_similarity,0.044238683127572065
lucene,50,ExplainabilityForce::a::11,pr,bleu,0.014445809981770858
lucene,50,ExplainabilityForce::a::11,pr,rouge,0.07947019867549669
lucene,50,EdgeForce::a::14,content,context_precision_nonllm,0.034355179702299156
lucene,50,ExplainabilityForce::a::11,pr,context_precision_nonllm,0.382309941514096
lucene,50,EdgeForce::a::14,content,context_recall_nonllm,0.0425531914893617
lucene,50,ExplainabilityForce::a::11,pr,exact_match,0.0
lucene,50,ExplainabilityForce::a::11,pr,context_recall_nonllm,0.23076923076923078
lucene,50,ExplainabilityForce::a::11,pr,chrf,0.20040262090414218
lucene,50,ExplainabilityForce::a::11,pr,string_presence,0.0
lucene,50,FeedbackForce::a::12,content,context_precision_id,0.02
lucene,50,FeedbackForce::a::12,content,context_recall_id,0.043478260869565216
lucene,50,FeedbackForce::a::12,content,string_similarity,0.06216931216931221
lucene,50,FeedbackForce::a::12,content,context_precision_nonllm,0.14285714284285714
lucene,50,FeedbackForce::a::12,content,exact_match,0.0
lucene,50,FeedbackForce::a::12,content,chrf,0.1256837886754071
lucene,50,FeedbackForce::a::12,content,bleu,0.0035843445123956296
lucene,50,InsightForce::a::8,content,context_precision_id,0.06
lucene,50,FeedbackForce::a::12,content,string_presence,0.0
lucene,50,InsightForce::a::8,content,context_recall_id,0.03529411764705882
lucene,50,FeedbackForce::a::12,content,rouge,0.03225806451612903
lucene,50,InsightForce::a::8,content,bleu,0.0
lucene,50,FeedbackForce::a::12,content,context_recall_nonllm,0.043478260869565216
lucene,50,InsightForce::a::8,content,string_presence,0.0
lucene,50,InsightForce::a::8,content,chrf,0.2437382784408237
lucene,50,InsightForce::a::8,content,string_similarity,0.12712975098296198
lucene,50,InsightForce::a::8,content,rouge,0.11965811965811966
lucene,50,InsightForce::a::8,content,exact_match,0.0
lucene,50,LeadForce::a::28,content,context_precision_nonllm,0.5767075517011439
lucene,50,LeadForce::a::28,content,context_recall_id,0.06666666666666667
lucene,50,InsightForce::a::8,content,context_precision_nonllm,0.38666666665377775
lucene,50,LeadForce::a::28,content,context_precision_id,0.02
lucene,50,LeadForce::a::28,content,context_recall_nonllm,0.06666666666666667
lucene,50,LeadForce::a::28,content,string_similarity,0.04761904761904767
lucene,50,LeadForce::a::28,content,chrf,0.07145565998080018
lucene,50,LeadForce::a::28,content,rouge,0.05333333333333333
lucene,50,LeadForce::a::28,content,exact_match,0.0
lucene,50,LeadForce::a::28,content,bleu,0.0
lucene,50,InsightForce::a::8,content,context_recall_nonllm,0.03529411764705882
lucene,50,LeadForce::a::28,content,string_presence,0.0
lucene,50,MonitorForce::a::19,content,string_similarity,0.08811475409836067
lucene,50,MonitorForce::a::19,content,context_precision_id,0.08
lucene,50,MonitorForce::a::19,content,context_recall_id,0.3076923076923077
lucene,50,MonitorForce::a::19,content,bleu,0.0
lucene,50,MonitorForce::a::19,content,rouge,0.023255813953488372
lucene,50,MonitorForce::a::19,content,exact_match,0.0
lucene,50,MonitorForce::a::19,content,chrf,0.12323387310622907
lucene,50,MonitorForce::a::19,content,context_precision_nonllm,0.41117564000076956
lucene,50,MonitorForce::a::19,content,context_recall_nonllm,0.3076923076923077
lucene,50,MonitorForce::a::19,content,string_presence,0.0
lucene,50,SentimentForce::a::29,content,context_recall_id,0.08
lucene,50,SentimentForce::a::29,content,context_precision_id,0.04
lucene,50,SentimentForce::a::29,content,rouge,0.03076923076923077
lucene,50,SentimentForce::a::29,content,bleu,0.006323423276314544
lucene,50,SentimentForce::a::29,content,context_recall_nonllm,0.08
lucene,50,SentimentForce::a::29,content,string_similarity,0.06658446362515413
lucene,50,SentimentForce::a::29,content,chrf,0.08778241004126486
lucene,50,SentimentForce::a::29,content,context_precision_nonllm,0.0747282608658288
lucene,50,SentimentForce::a::29,content,string_presence,0.0
lucene,50,FeedbackForce::a::16,content,context_precision_id,0.08
lucene,50,SentimentForce::a::29,content,exact_match,0.0
lucene,50,FeedbackForce::a::16,content,context_recall_id,0.25
lucene,50,FeedbackForce::a::16,content,bleu,0.0
lucene,50,FeedbackForce::a::16,content,string_similarity,0.01151631477927062
lucene,50,FeedbackForce::a::16,content,context_recall_nonllm,0.25
lucene,50,FeedbackForce::a::16,content,rouge,0.0
lucene,50,FeedbackForce::a::16,content,context_precision_nonllm,0.5602383811690299
lucene,50,FeedbackForce::a::16,content,chrf,0.011678239144414883
lucene,50,FeedbackForce::a::16,content,exact_match,0.0
lucene,50,FeedbackForce::a::18,content,context_recall_id,0.26666666666666666
lucene,50,FeedbackForce::a::16,content,string_presence,0.0
lucene,50,FeedbackForce::a::18,content,context_precision_id,0.08
lucene,50,FeedbackForce::a::18,content,context_precision_nonllm,0.5602383811690299
lucene,50,FeedbackForce::a::18,content,bleu,0.0
lucene,50,FeedbackForce::a::18,content,string_similarity,0.0821917808219178
lucene,50,FeedbackForce::a::18,content,context_recall_nonllm,0.26666666666666666
lucene,50,FeedbackForce::a::18,content,rouge,0.05128205128205128
lucene,50,FeedbackForce::a::18,content,chrf,0.13914586759354125
lucene,50,FeedbackForce::a::18,content,string_presence,0.0
lucene,50,ActionGenie::a::1,person,context_recall_id,0.11764705882352941
lucene,50,ActionGenie::a::1,person,context_precision_id,0.04
lucene,50,FeedbackForce::a::18,content,exact_match,0.0
lucene,50,ActionGenie::a::1,person,string_similarity,0.08158220024721874
lucene,50,ActionGenie::a::1,person,string_presence,0.0
lucene,50,ActionGenie::a::1,person,chrf,0.09661928692158721
lucene,50,ActionGenie::a::1,person,bleu,0.02771450089816766
lucene,50,ActionGenie::a::1,person,rouge,0.041666666666666664
lucene,50,ActionGenie::a::1,person,context_recall_nonllm,0.23529411764705882
lucene,50,ActionGenie::a::1,person,context_precision_nonllm,0.06963147532740896
lucene,50,AnomalyForce::a::1,content,context_recall_id,0.15384615384615385
lucene,50,AnomalyForce::a::1,content,context_precision_id,0.04
lucene,50,ActionGenie::a::1,person,exact_match,0.0
lucene,50,AnomalyForce::a::1,content,rouge,0.12371134020618556
lucene,50,AnomalyForce::a::1,content,context_precision_nonllm,0.2228696863581947
lucene,50,AnomalyForce::a::1,content,bleu,0.02072319473599266
lucene,50,AnomalyForce::a::1,content,string_similarity,0.19727177334732426
lucene,50,AnomalyForce::a::1,content,chrf,0.2904437323920372
lucene,50,AnomalyForce::a::1,content,exact_match,0.0
lucene,50,AnomalyForce::a::1,content,context_recall_nonllm,0.15384615384615385
lucene,50,AutoTuneForce::a::1,person,context_recall_id,0.0
lucene,50,AutoTuneForce::a::1,person,context_precision_id,0.0
lucene,50,AnomalyForce::a::1,content,string_presence,0.0
lucene,50,AutoTuneForce::a::1,person,string_similarity,0.057835820895522416
lucene,50,AutoTuneForce::a::1,person,chrf,0.08224875695236374
lucene,50,AutoTuneForce::a::1,person,exact_match,0.0
lucene,50,AutoTuneForce::a::1,person,rouge,0.06666666666666667
lucene,50,AutoTuneForce::a::1,person,bleu,0.0
lucene,50,AutoTuneForce::a::1,person,string_presence,0.0
lucene,50,AutoTuneForce::a::1,person,context_precision_nonllm,0.0
lucene,50,CoachForce::a::0,person,context_recall_id,0.11764705882352941
lucene,50,CoachForce::a::0,person,context_precision_id,0.04
lucene,50,AutoTuneForce::a::1,person,context_recall_nonllm,0.0
lucene,50,CoachForce::a::0,person,exact_match,0.0
lucene,50,CoachForce::a::0,person,bleu,0.0
lucene,50,CoachForce::a::0,person,chrf,0.050568784070270476
lucene,50,CoachForce::a::0,person,string_similarity,0.08056872037914697
lucene,50,CoachForce::a::0,person,rouge,0.0
lucene,50,CoachForce::a::0,person,string_presence,0.0
lucene,50,CollaborateForce::a::0,content,context_precision_id,0.02
lucene,50,CollaborateForce::a::0,content,context_recall_id,0.08333333333333333
lucene,50,CollaborateForce::a::0,content,rouge,0.27472527472527475
lucene,50,CollaborateForce::a::0,content,context_precision_nonllm,0.2591644111011787
lucene,50,CollaborateForce::a::0,content,bleu,0.00504104192727478
lucene,50,CollaborateForce::a::0,content,string_similarity,0.28740581270182997
lucene,50,CollaborateForce::a::0,content,context_recall_nonllm,0.08333333333333333
lucene,50,CoachForce::a::0,person,context_precision_nonllm,0.03441734417172087
lucene,50,CollaborateForce::a::0,content,string_presence,0.0
lucene,50,CollaborateForce::a::0,content,exact_match,0.0
lucene,50,CollaborateForce::a::0,content,chrf,0.5127737574902851
lucene,50,CollaborationForce::a::0,person,context_precision_id,0.0
lucene,50,CollaborationForce::a::0,person,context_recall_id,0.0
lucene,50,CollaborationForce::a::0,person,string_similarity,0.06545064377682408
lucene,50,CoachForce::a::0,person,context_recall_nonllm,0.17647058823529413
lucene,50,CollaborationForce::a::0,person,bleu,0.0023033405166070563
lucene,50,CollaborationForce::a::0,person,chrf,0.049645202590900696
lucene,50,CollaborationForce::a::0,person,string_presence,0.0
lucene,50,CollaborationForce::a::0,person,exact_match,0.0
lucene,50,CollaborationForce::a::0,person,rouge,0.0
lucene,50,ConnectForce::a::0,person,context_recall_id,0.05555555555555555
lucene,50,ConnectForce::a::0,person,bleu,0.0
lucene,50,ConnectForce::a::0,person,rouge,0.0
lucene,50,ConnectForce::a::0,person,string_similarity,0.10745614035087714
lucene,50,CollaborationForce::a::0,person,context_recall_nonllm,0.0
lucene,50,ConnectForce::a::0,person,exact_match,0.0
lucene,50,ConnectForce::a::0,person,context_precision_id,0.02
lucene,50,ConnectForce::a::0,person,chrf,0.06026160248727173
lucene,50,ContentForce::a::0,content,context_precision_id,0.02
lucene,50,ContentForce::a::0,content,context_recall_id,0.08333333333333333
lucene,50,CollaborationForce::a::0,person,context_precision_nonllm,0.0
lucene,50,ContentForce::a::0,content,string_similarity,0.2534090909090909
lucene,50,ConnectForce::a::0,person,context_recall_nonllm,0.16666666666666666
lucene,50,ContentForce::a::0,content,bleu,0.04648592683350958
lucene,50,ConnectForce::a::0,person,string_presence,0.0
lucene,50,ConnectForce::a::0,person,context_precision_nonllm,0.03703703703333333
lucene,50,ContentForce::a::0,content,context_precision_nonllm,0.4072103540453548
lucene,50,ContentForce::a::0,content,context_recall_nonllm,0.08333333333333333
lucene,50,ContentForce::a::0,content,chrf,0.46399594243672765
lucene,50,ContextForce::a::0,person,context_precision_id,0.0
lucene,50,ContentForce::a::0,content,rouge,0.2433862433862434
lucene,50,ContentForce::a::0,content,string_presence,0.0
lucene,50,ContentForce::a::0,content,exact_match,0.0
lucene,50,ContextForce::a::0,person,string_similarity,0.04047619047619044
lucene,50,ContextForce::a::0,person,context_recall_id,0.0
lucene,50,ContextForce::a::0,person,chrf,0.06033152558256758
lucene,50,ContextForce::a::0,person,exact_match,0.0
lucene,50,ContextForce::a::0,person,bleu,0.0
lucene,50,ContextForce::a::0,person,rouge,0.05714285714285715
lucene,50,ContextForce::a::0,person,string_presence,0.0
lucene,50,EdgeForce::a::0,person,context_recall_id,0.07142857142857142
lucene,50,EdgeForce::a::0,person,bleu,0.0
lucene,50,EdgeForce::a::0,person,string_similarity,0.031331592689295085
lucene,50,EdgeForce::a::0,person,context_precision_id,0.02
lucene,50,EdgeForce::a::0,person,rouge,0.0
lucene,50,EdgeForce::a::0,person,chrf,0.02932117933571959
lucene,50,ContextForce::a::0,person,context_recall_nonllm,0.07142857142857142
lucene,50,EdgeForce::a::0,person,string_presence,0.0
lucene,50,ExplainabilityForce::a::0,person,context_precision_id,0.04
lucene,50,EdgeForce::a::0,person,exact_match,0.0
lucene,50,ContextForce::a::0,person,context_precision_nonllm,0.02083333333125
lucene,50,EdgeForce::a::0,person,context_precision_nonllm,0.0427334943625047
lucene,50,ExplainabilityForce::a::0,person,string_similarity,0.050986842105263164
lucene,50,ExplainabilityForce::a::0,person,context_recall_id,0.11764705882352941
lucene,50,EdgeForce::a::0,person,context_recall_nonllm,0.07142857142857142
lucene,50,ExplainabilityForce::a::0,person,bleu,0.007252854126424073
lucene,50,ExplainabilityForce::a::0,person,exact_match,0.0
lucene,50,ExplainabilityForce::a::0,person,chrf,0.05185804170436909
lucene,50,ExplainabilityForce::a::0,person,string_presence,0.0
lucene,50,FeedbackForce::a::0,person,string_similarity,0.07087628865979378
lucene,50,ExplainabilityForce::a::0,person,rouge,0.018691588785046728
lucene,50,FeedbackForce::a::0,person,context_precision_id,0.0
lucene,50,FeedbackForce::a::0,person,context_recall_id,0.0
lucene,50,FeedbackForce::a::0,person,bleu,0.0
lucene,50,ExplainabilityForce::a::0,person,context_recall_nonllm,0.17647058823529413
lucene,50,FeedbackForce::a::0,person,chrf,0.05240715485485616
lucene,50,FeedbackForce::a::0,person,context_recall_nonllm,0.0
lucene,50,FeedbackForce::a::0,person,string_presence,0.0
lucene,50,FeedbackForce::a::0,person,rouge,0.0
lucene,50,FeedbackForce::a::0,person,exact_match,0.0
lucene,50,FeedbackForce::a::0,person,context_precision_nonllm,0.0
lucene,50,ExplainabilityForce::a::0,person,context_precision_nonllm,0.08881578946924341
lucene,50,AnomalyForce::a::0,content,semantic_similarity,0.47639431852252756
lucene,50,ActionGenie::a::0,person,semantic_similarity,0.194908141426044
lucene,50,AutoTuneForce::a::0,person,semantic_similarity,0.2682034015434153
lucene,50,AnomalyForce::a::0,content,context_recall_llm,0.0
lucene,50,ActionGenie::a::0,person,context_recall_llm,0.0
lucene,50,CoachForce::a::5,pr,semantic_similarity,0.32822361203817907
lucene,50,AutoTuneForce::a::0,person,context_recall_llm,0.0
lucene,50,AutoTuneForce::a::0,person,faithfulness,0.8333333333333334
lucene,50,AutoTuneForce::a::0,person,answer_correctness,0.06705085038585383
lucene,50,CollaborateForce::a::1,content,semantic_similarity,0.48223246119698854
lucene,50,ActionGenie::a::0,person,faithfulness,1.0
lucene,50,ActionGenie::a::0,person,answer_correctness,0.048727035356511
lucene,50,CollaborationForce::a::6,pr,semantic_similarity,0.4760282489351331
lucene,50,CollaborateForce::a::1,content,context_recall_llm,1.0
lucene,50,ConnectForce::a::5,pr,semantic_similarity,0.30798566019191
lucene,50,CollaborateForce::a::1,content,faithfulness,0.75
lucene,50,ContentForce::a::2,content,semantic_similarity,0.3191975446613452
lucene,50,CollaborationForce::a::6,pr,context_recall_llm,0.5
lucene,50,CoachForce::a::5,pr,answer_correctness,0.08205590300954477
lucene,50,ConnectForce::a::5,pr,context_recall_llm,0.0
lucene,50,ContextForce::a::1,person,semantic_similarity,0.25587943436764377
lucene,50,CollaborationForce::a::6,pr,faithfulness,1.0
lucene,50,CollaborationForce::a::6,pr,answer_correctness,0.4047213479480689
lucene,50,ContentForce::a::2,content,context_recall_llm,0.0
lucene,50,EdgeForce::a::2,person,semantic_similarity,0.2720982572735271
lucene,50,ContentForce::a::2,content,faithfulness,1.0
lucene,50,ConnectForce::a::5,pr,answer_correctness,0.0769964150479775
lucene,50,ConnectForce::a::5,pr,faithfulness,1.0
lucene,50,ExplainabilityForce::a::6,pr,semantic_similarity,0.41281715797631846
lucene,50,ContextForce::a::1,person,context_recall_llm,0.0
lucene,50,ContentForce::a::2,content,answer_correctness,0.0797993861653363
lucene,50,ContextForce::a::1,person,faithfulness,0.8571428571428571
lucene,50,FeedbackForce::a::5,content,semantic_similarity,0.4570778214578507
lucene,50,ExplainabilityForce::a::6,pr,context_recall_llm,0.0
lucene,50,EdgeForce::a::2,person,faithfulness,1.0
lucene,50,EdgeForce::a::2,person,context_recall_llm,0.0
lucene,50,FlowForce::a::3,person,semantic_similarity,0.2096092244449262
lucene,50,ContextForce::a::1,person,answer_correctness,0.06396985859191094
lucene,50,EdgeForce::a::2,person,answer_correctness,0.06802456431838177
lucene,50,FeedbackForce::a::5,content,context_recall_llm,0.42857142857142855
lucene,50,ForecastForce::a::4,content,semantic_similarity,0.38422119266809623
lucene,50,ExplainabilityForce::a::6,pr,faithfulness,0.8461538461538461
lucene,50,FlowForce::a::3,person,context_recall_llm,0.0
lucene,50,FeedbackForce::a::5,content,answer_correctness,0.11426945536446267
lucene,50,InsightForce::a::5,content,semantic_similarity,0.4479318480530651
lucene,50,ForecastForce::a::4,content,context_recall_llm,0.0
lucene,50,ForecastForce::a::4,content,faithfulness,0.7777777777777778
lucene,50,ExplainabilityForce::a::6,pr,answer_correctness,0.10320428949407962
lucene,50,FlowForce::a::3,person,answer_correctness,0.05240230611123155
lucene,50,KnowledgeForce::a::4,content,semantic_similarity,0.5209161310627803
lucene,50,FlowForce::a::3,person,faithfulness,1.0
lucene,50,FeedbackForce::a::5,content,faithfulness,0.9333333333333333
lucene,50,LeadForce::a::5,content,semantic_similarity,0.2939328940658564
lucene,50,InsightForce::a::5,content,context_recall_llm,1.0
lucene,50,KnowledgeForce::a::4,content,context_recall_llm,1.0
lucene,50,ForecastForce::a::4,content,answer_correctness,0.09605529816702406
lucene,50,MonitorForce::a::5,pr,semantic_similarity,0.3958355256801602
lucene,50,KnowledgeForce::a::4,content,faithfulness,1.0
lucene,50,LeadForce::a::5,content,context_recall_llm,0.5
lucene,50,MonitorForce::a::5,pr,context_recall_llm,0.0
